author,category,changeDate,enabled,hitCount,name,severity,valid,detailPage
"ESET","File system","2021-09-14T16:30:42Z",true,0,"File with image/container extension deletion attempt [C0311]",1,true,https://127.0.0.1/console/rule/268/details
"ESET","Ransomware / Filecoders","2021-09-14T16:30:42Z",true,0,"File with name containing keyword used by Win32/Filecoder.RagnarLocker was written [C0639]",2,true,https://127.0.0.1/console/rule/349/details
"ESET","File system","2021-09-14T16:30:42Z",true,0,"File with snapshot related extension deletion attempt [C0312]",1,true,https://127.0.0.1/console/rule/269/details
"ESET","Ransomware / Filecoders","2021-09-14T16:30:42Z",true,0,"File with the format used by Win32/Filecoder.NDT has been written [C0603]",3,true,https://127.0.0.1/console/rule/313/details
"ESET","Ransomware / Filecoders","2021-09-14T16:30:42Z",true,0,"File with unexpected extension is written into documents folder [C0628]",3,true,https://127.0.0.1/console/rule/338/details
"ESET","File system","2021-09-14T16:30:42Z",true,0,"File written into minidump folder [C0318]",1,true,https://127.0.0.1/console/rule/275/details
"ESET","Ransomware / Filecoders","2021-09-14T16:30:44Z",true,0,"Filecoder behavior [M0601]",3,true,https://127.0.0.1/console/rule/754/details
"ESET","Ransomware / Filecoders","2021-09-14T16:30:44Z",true,0,"Filecoder behavior [Z0601]",3,true,https://127.0.0.1/console/rule/799/details
"ESET","Registry - altering security features","2021-09-14T16:30:44Z",true,0,"Firewall rules manipulation [M0202]",2,true,https://127.0.0.1/console/rule/742/details
"ESET","File system","2021-09-14T16:30:44Z",false,0,"Format command from cmd.exe [C0309]",1,true,https://127.0.0.1/console/rule/814/details
"ESET","File system","2021-09-14T16:30:42Z",true,0,"format.com executed [C0314]",1,true,https://127.0.0.1/console/rule/271/details
"ESET","File system","2021-09-14T16:30:42Z",true,0,"fsutil volume dismount command executed [C0316]",1,true,https://127.0.0.1/console/rule/273/details
"ESET","File system","2021-09-14T16:30:42Z",true,0,"fsutil wim removewim command executed [C0317]",1,true,https://127.0.0.1/console/rule/274/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Generic Apache backdoor activity - child process [F0402]",3,true,https://127.0.0.1/console/rule/614/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Generic IIS backdoor activity - child process [F0403]",3,true,https://127.0.0.1/console/rule/615/details
"ESET","Discovery","2021-09-14T16:30:42Z",true,0,"GetWindowText API string in AMSI script [A1102]",1,true,https://127.0.0.1/console/rule/200/details
"ESET","Persistence","2021-09-14T16:30:44Z",true,0,"Google Chrome profile modification by unpopular process [M0106]",1,true,https://127.0.0.1/console/rule/740/details
"ESET","File system","2021-09-14T16:30:43Z",true,0,"Grant full access to path [D0329]",1,true,https://127.0.0.1/console/rule/411/details
"ESET","Registry - altering security features","2021-09-14T16:30:41Z",true,0,"Group policy PowerShell ExecutionPolicy was set to RemoteSigned [A0205b]",1,true,https://127.0.0.1/console/rule/67/details
"ESET","Registry - altering security features","2021-09-14T16:30:41Z",true,0,"Group policy PowerShell ExecutionPolicy was set to Unrestricted [A0205a]",2,true,https://127.0.0.1/console/rule/66/details
"ESET","Persistence","2021-09-14T16:30:41Z",true,0,"Group policy registry AutoStart was modified [A0115]",2,true,https://127.0.0.1/console/rule/24/details
"ESET","File system","2021-09-14T16:30:43Z",true,0,"High-risk process has written to the Recycle Bin folder [E0301]",2,true,https://127.0.0.1/console/rule/480/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"High-risk process makes HTTP request to a PasteBin-like site [E0506]",3,true,https://127.0.0.1/console/rule/518/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"High-risk process makes HTTP request to a popular Web Service [E0503]",3,true,https://127.0.0.1/console/rule/515/details
"ESET","Registry - altering security features","2021-09-14T16:30:41Z",true,0,"Hosts file location registry was modified [A0202]",2,true,https://127.0.0.1/console/rule/64/details
"ESET","File system","2021-09-14T16:30:42Z",true,0,"HTA file written/renamed [A0305]",1,true,https://127.0.0.1/console/rule/96/details
"ESET","Registry - altering security features","2021-09-14T16:30:43Z",true,0,"HTTP proxy related registry key removal [E1206]",1,true,https://127.0.0.1/console/rule/579/details
"ESET","Communication","2021-09-14T16:30:44Z",false,0,"HTTP request from Windows Installer (msiexec) [A0514]",1,true,https://127.0.0.1/console/rule/805/details
"ESET","Ransomware / Filecoders","2021-09-14T16:30:42Z",true,0,"Http request to url specific to Win32/Filecoder.Egregor [C0636]",2,true,https://127.0.0.1/console/rule/346/details
"ESET","Ransomware / Filecoders","2021-09-14T16:30:42Z",true,0,"Http request to url specific to Win32/Filecoder.Nemty [C0634]",2,true,https://127.0.0.1/console/rule/344/details
"ESET","Ransomware / Filecoders","2021-09-14T16:30:42Z",true,0,"Http request to url specific to Win32/Filecoder.ODM (SunCrypt) [C0635]",2,true,https://127.0.0.1/console/rule/345/details
"ESET","Persistence","2021-09-14T16:30:41Z",true,0,"IconServiceLib registry was modified [A0116]",2,true,https://127.0.0.1/console/rule/25/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"IExplore tries to execute an unpopular process from %TMP% directory [D0401]",2,true,https://127.0.0.1/console/rule/413/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"IExplorer tries to execute file form %TMP% thru regsvr32 trampoline [D0402]",3,true,https://127.0.0.1/console/rule/414/details
"ESET","Persistence","2021-09-14T16:30:41Z",true,0,"Image File Execution Options Debugger registry was modified [A0145]",2,true,https://127.0.0.1/console/rule/59/details
"ESET","File system","2021-09-14T16:30:42Z",true,0,"Important system file deletion attempt [C0308]",1,true,https://127.0.0.1/console/rule/267/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Indirect Command Execution [F0445]",2,true,https://127.0.0.1/console/rule/669/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Injection from an unpopular process [F0415]",2,true,https://127.0.0.1/console/rule/630/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Injection into browser process [F0416][C]",2,true,https://127.0.0.1/console/rule/631/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Injection into email client process [F0417][C]",2,true,https://127.0.0.1/console/rule/632/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Injection into file manager process [F0418][C]",2,true,https://127.0.0.1/console/rule/633/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Injection into IM process [F0419][C]",2,true,https://127.0.0.1/console/rule/634/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Injection into LSASS process - credential dumping [F0412]",2,true,https://127.0.0.1/console/rule/622/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Injection into system process [F0413a][C]",2,true,https://127.0.0.1/console/rule/623/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Injection into system process [F0413b][C]",2,true,https://127.0.0.1/console/rule/624/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Injection into system process [F0413c][C]",2,true,https://127.0.0.1/console/rule/625/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Injection into trusted process [F0414a][C]",2,true,https://127.0.0.1/console/rule/626/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Injection into trusted process [F0414b][C]",2,true,https://127.0.0.1/console/rule/627/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Injection into trusted process [F0414c][C]",2,true,https://127.0.0.1/console/rule/628/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Injection into trusted process [F0414d][C]",2,true,https://127.0.0.1/console/rule/629/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Installutil application whitelisting bypass [E0412]",3,true,https://127.0.0.1/console/rule/493/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Internal network connection from rundll32.exe started from a compromised process [F0510a]",1,true,https://127.0.0.1/console/rule/712/details
"ESET","Communication","2021-09-14T16:30:42Z",true,0,"Internal network connection from rundll32.exe started from an unpopular process [A0504a]",1,true,https://127.0.0.1/console/rule/170/details
"ESET","Communication","2021-09-14T16:30:42Z",true,0,"Internal network connection from wscript.exe [A0505a]",1,true,https://127.0.0.1/console/rule/172/details
"ESET","Web browser-related","2021-09-14T16:30:42Z",true,0,"Internet Explorer Extensions registry was modified [A0700]",1,true,https://127.0.0.1/console/rule/183/details
"ESET","Web browser-related","2021-09-14T16:30:42Z",true,0,"Internet Explorer JavaScript profiler registry was modified [A0702]",2,true,https://127.0.0.1/console/rule/185/details
"ESET","Registry - altering security features","2021-09-14T16:30:42Z",true,0,"Internet Explorer settings modified [A0224]",2,true,https://127.0.0.1/console/rule/88/details
"ESET","Web browser-related","2021-09-14T16:30:42Z",true,0,"Internet Explorer UrlSearchHooks registry entry was modified [A0701]",1,true,https://127.0.0.1/console/rule/184/details
"ESET","Registry - altering security features","2021-09-14T16:30:42Z",true,0,"Internet Settings AutoConfigURL registry key has been modified [D0208]",3,true,https://127.0.0.1/console/rule/392/details
"ESET","Registry - altering security features","2021-09-14T16:30:42Z",true,0,"Internet Settings NLA Proxy registry key has been modified [D0209]",3,true,https://127.0.0.1/console/rule/393/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Kali started on WSL [F0433a]",3,true,https://127.0.0.1/console/rule/651/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Kali started on WSL [F0433b]",3,true,https://127.0.0.1/console/rule/652/details
"ESET","Experimental","2021-09-14T16:30:44Z",true,0,"Kernel module creation or modification [M0305]",2,true,https://127.0.0.1/console/rule/746/details
"ESET","Suspicious system configuration / Removing evidence","2021-09-14T16:30:42Z",true,0,"KillDisk specific registry item has been added [C1001]",1,true,https://127.0.0.1/console/rule/352/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:44Z",false,0,"Known malicious PowerShell cmdlet [D0442]",3,true,https://127.0.0.1/console/rule/824/details
"ESET","Persistence","2021-09-14T16:30:43Z",true,0,"Large Registry value set [F0102]",1,true,https://127.0.0.1/console/rule/580/details
"ESET","Persistence","2021-09-14T16:30:44Z",true,0,"Launch Agent added [M0101]",1,true,https://127.0.0.1/console/rule/737/details
"ESET","Experimental","2021-09-14T16:30:44Z",true,0,"Launch Daemon added [M0100]",1,true,https://127.0.0.1/console/rule/736/details
"ESET","Persistence","2021-09-14T16:30:41Z",true,0,"Legacy AutoStart registry was modified [A0102]",3,true,https://127.0.0.1/console/rule/4/details
"ESET","Persistence","2021-09-14T16:30:41Z",true,0,"Legacy Scheduled task file written or modified [A0138]",1,true,https://127.0.0.1/console/rule/51/details
"ESET","Persistence","2021-09-14T16:30:44Z",false,0,"Local Account creation using PowerShell [D0105]",2,true,https://127.0.0.1/console/rule/823/details
"ESET","Defense Evasion","2021-09-14T16:30:43Z",true,0,"Local FW Modification: Netsh.exe rule to block outound UDP ports(53,137) [E1202]",2,true,https://127.0.0.1/console/rule/575/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"LogMeIn remote desktop application started [D0430]",2,true,https://127.0.0.1/console/rule/433/details
"ESET","Defense Evasion","2021-09-14T16:30:43Z",true,0,"Long PowerShell script [D1203]",1,true,https://127.0.0.1/console/rule/472/details
"ESET","Registry - altering security features","2021-09-14T16:30:43Z",true,0,"LSA registry entry was modified by a compromised process [F0207]",2,true,https://127.0.0.1/console/rule/605/details
"ESET","Registry - altering security features","2021-09-14T16:30:41Z",true,0,"LSA registry entry was modified by an unpopular process [A0204]",2,true,https://127.0.0.1/console/rule/65/details
"ESET","Registry - altering security features","2021-09-14T16:30:42Z",true,0,"LSA Security Support Provider modification [D0221]",2,true,https://127.0.0.1/console/rule/403/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"LSASS loaded suspicious DLL [B0408]",3,true,https://127.0.0.1/console/rule/238/details
"ESET","Discovery","2021-09-14T16:30:42Z",true,0,"MainWindowTitle property string in PowerShell [A1103]",1,true,https://127.0.0.1/console/rule/201/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Management of the services from command line [B0403]",1,true,https://127.0.0.1/console/rule/234/details
"ESET","Persistence","2021-09-14T16:30:44Z",false,0,"Medium-size Registry value set [F0101]",1,true,https://127.0.0.1/console/rule/835/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Microsoft Connection Manager Profile Installer was executed [A0421]",2,true,https://127.0.0.1/console/rule/125/details
"ESET","Defense Evasion","2021-09-14T16:30:43Z",true,0,"Microsoft Defender disabled using PowerShell [D1208]",2,true,https://127.0.0.1/console/rule/477/details
"ESET","Persistence","2021-09-14T16:30:41Z",true,0,"Microsoft Exchange Transport Agent configuration file changed [A0142]",2,true,https://127.0.0.1/console/rule/56/details
"ESET","Office","2021-09-14T16:30:42Z",true,0,"Microsoft Office Addins registry entry was modified by an unpopular process [A0800]",1,true,https://127.0.0.1/console/rule/186/details
"ESET","Office","2021-09-14T16:30:43Z",true,0,"Microsoft Office application executed a suspicious macro [D0809]",3,true,https://127.0.0.1/console/rule/464/details
"ESET","File system","2021-09-14T16:30:42Z",true,0,"Microsoft Office application has dropped a suspicious executable [A0308]",2,true,https://127.0.0.1/console/rule/99/details
"ESET","Registry - altering security features","2021-09-14T16:30:42Z",true,0,"Microsoft Office MacroRuntimeScanScope registry changed [D0218]",2,true,https://127.0.0.1/console/rule/400/details
"ESET","Office","2021-09-14T16:30:42Z",true,0,"Microsoft Office protected view was modified [B0801]",2,true,https://127.0.0.1/console/rule/248/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Microsoft Office suite executed process via WMI [A0427c]",3,true,https://127.0.0.1/console/rule/135/details
"ESET","Office","2021-09-14T16:30:43Z",true,0,"Microsoft Office Task Scheduler usage [D0811]",3,true,https://127.0.0.1/console/rule/465/details
"ESET","Office","2021-09-14T16:30:42Z",true,0,"Microsoft Office Test registry entry was modified [A0801]",2,true,https://127.0.0.1/console/rule/187/details
"ESET","Registry - altering security features","2021-09-14T16:30:42Z",true,0,"Microsoft Office Trusted Locations registry modified [D0219]",2,true,https://127.0.0.1/console/rule/401/details
"ESET","Office","2021-09-14T16:30:42Z",true,0,"Microsoft Office Word or Excel default template created or modified [A0803]",2,true,https://127.0.0.1/console/rule/189/details
"ESET","Office","2021-09-14T16:30:43Z",true,0,"Microsoft Office wscript usage [D0812]",3,true,https://127.0.0.1/console/rule/466/details
"ESET","Office","2021-09-14T16:30:42Z",true,0,"Microsoft Outlook mapi32.dll registry was modified [A0802]",2,true,https://127.0.0.1/console/rule/188/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Minimized program started [F0449a]",1,true,https://127.0.0.1/console/rule/678/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Minimized script interpreter started [F0449b]",1,true,https://127.0.0.1/console/rule/679/details
"ESET","Suspicious system configuration / Removing evidence","2021-09-14T16:30:42Z",true,0,"Modification of ""hosts"" file [B1002]",2,true,https://127.0.0.1/console/rule/253/details
"ESET","Experimental","2021-09-14T16:30:44Z",true,0,"Modification of ""hosts"" file [M1005]",2,true,https://127.0.0.1/console/rule/761/details
"ESET","Suspicious system configuration / Removing evidence","2021-09-14T16:30:44Z",true,0,"Modification of ""sudoers"" file [M1002]",3,true,https://127.0.0.1/console/rule/758/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:44Z",false,0,"Mouse buttons swap attempt [C0415]",1,true,https://127.0.0.1/console/rule/820/details
"ESET","Persistence","2021-09-14T16:30:41Z",true,0,"MPR (Multiple Provider Router) registry was modified [A0129]",2,true,https://127.0.0.1/console/rule/39/details
"ESET","Office","2021-09-14T16:30:42Z",true,0,"MS Office application has executed bitsadmin [A0805]",3,true,https://127.0.0.1/console/rule/191/details
"ESET","Office","2021-09-14T16:30:42Z",true,0,"MS Office application has executed certutil [A0804]",3,true,https://127.0.0.1/console/rule/190/details
"ESET","Office","2021-09-14T16:30:43Z",true,0,"MS Office application has invoked script interpreter [D0807]",3,true,https://127.0.0.1/console/rule/463/details
"ESET","Office","2021-09-14T16:30:43Z",true,0,"MS Office application has saved executable [D0806]",2,true,https://127.0.0.1/console/rule/462/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"MSBuild.exe from .NET Framework was executed [A0420]",3,true,https://127.0.0.1/console/rule/124/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Mshta with inline script executed [F0439]",2,true,https://127.0.0.1/console/rule/662/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Mshta.exe executed process [A0404]",1,true,https://127.0.0.1/console/rule/114/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"mshta.exe executed under a different name [F0440][C]",2,true,https://127.0.0.1/console/rule/663/details
"ESET","File system","2021-09-14T16:30:42Z",true,0,"Mshta.exe has dropped a suspicious executable [A0312]",3,true,https://127.0.0.1/console/rule/103/details
"ESET","Ransomware / Filecoders","2021-09-14T16:30:42Z",true,0,"MSIL/Filecoder.Samas clue has been detected [C0601]",3,true,https://127.0.0.1/console/rule/311/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Native process started from WSL [F0435]",1,true,https://127.0.0.1/console/rule/654/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Net utility executed from suspicious ancestor [A0432]",1,true,https://127.0.0.1/console/rule/143/details
"ESET","File system","2021-09-14T16:30:42Z",true,0,"Net utility executed with redirected output [A0314]",1,true,https://127.0.0.1/console/rule/105/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Net1.exe not executed from Net tool [A0433]",2,true,https://127.0.0.1/console/rule/144/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Netsh firewall rules manipulation [F0453]",1,true,https://127.0.0.1/console/rule/686/details
"ESET","Ransomware / Filecoders","2021-09-14T16:30:42Z",true,0,"Netwalker ransomware toolkit item file name was written [C0638]",2,true,https://127.0.0.1/console/rule/348/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Network connection accepted by compromised process [F0508]",1,true,https://127.0.0.1/console/rule/709/details
"ESET","Communication","2021-09-14T16:30:42Z",true,0,"Network connection accepted by unpopular process [A0516]",1,true,https://127.0.0.1/console/rule/182/details
"ESET","Communication","2021-09-14T16:30:42Z",true,0,"Network connection from a system utility program [A0510]",1,true,https://127.0.0.1/console/rule/177/details
"ESET","Communication","2021-09-14T16:30:42Z",true,0,"Network connection from All Users Application Data folder [A0508]",1,true,https://127.0.0.1/console/rule/176/details
"ESET","Communication","2021-09-14T16:30:44Z",false,0,"Network connection from System temp folder [A0509]",1,true,https://127.0.0.1/console/rule/804/details
"ESET","Communication","2021-09-14T16:30:42Z",true,0,"Network connection from Windows Installer (msiexec) [A0512]",1,true,https://127.0.0.1/console/rule/180/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Network connection from wscript.exe started from a compromised process [F0509a]",1,true,https://127.0.0.1/console/rule/710/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Network connection from wscript.exe started from a compromised process [F0509b]",2,true,https://127.0.0.1/console/rule/711/details
"ESET","Communication","2021-09-14T16:30:42Z",true,0,"Network share connection removal via PowerShell [C0501a]",1,true,https://127.0.0.1/console/rule/308/details
"ESET","Communication","2021-09-14T16:30:42Z",true,0,"Network share connection removal via PowerShell [C0501b]",1,true,https://127.0.0.1/console/rule/309/details
"ESET","Communication","2021-09-14T16:30:42Z",true,0,"Network share connection removal via PowerShell [C0501c]",1,true,https://127.0.0.1/console/rule/310/details
"ESET","Discovery","2021-09-14T16:30:44Z",true,0,"Network Share Discovery [F1113]",1,true,https://127.0.0.1/console/rule/734/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:44Z",true,0,"New cron job added [M0410]",2,true,https://127.0.0.1/console/rule/751/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"New service creation attempt via PowerShell [C0406a]",1,true,https://127.0.0.1/console/rule/291/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"New service creation attempt via PowerShell [C0406b]",1,true,https://127.0.0.1/console/rule/292/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"New service creation attempt via PowerShell [C0406c]",1,true,https://127.0.0.1/console/rule/293/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Non-browser process makes HTTP request to a PasteBin-like site [E0504]",3,true,https://127.0.0.1/console/rule/516/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Non-browser process makes HTTP request to a popular Web Service [E0501]",1,true,https://127.0.0.1/console/rule/513/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:44Z",true,0,"Non-System process with system process name has started [Z0400]",2,true,https://127.0.0.1/console/rule/792/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Nslookup wrote a file [F0500]",2,true,https://127.0.0.1/console/rule/701/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Ntvdm.exe executed process [A0406]",2,true,https://127.0.0.1/console/rule/115/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:44Z",true,0,"Openssl decrypting data [M0409]",2,true,https://127.0.0.1/console/rule/750/details
"ESET","File system","2021-09-14T16:30:43Z",true,0,"Outlook macro file was dropped [F0301]",1,true,https://127.0.0.1/console/rule/607/details
"ESET","Registry - altering security features","2021-09-14T16:30:43Z",true,0,"Outlook security registry was modified [F0201]",1,true,https://127.0.0.1/console/rule/599/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Outlook started with macro [F0438]",2,true,https://127.0.0.1/console/rule/661/details
"ESET","File system","2021-09-14T16:30:42Z",true,0,"PDF reader application has dropped a suspicious executable [A0309]",3,true,https://127.0.0.1/console/rule/100/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"PDF Reader has invoked script interpreter [D0405]",3,true,https://127.0.0.1/console/rule/417/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"PDF Reader has saved executable [D0404]",3,true,https://127.0.0.1/console/rule/416/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Perl backdoor activity - child process [F0400]",3,true,https://127.0.0.1/console/rule/612/details
"ESET","Discovery","2021-09-14T16:30:42Z",true,0,"Permission groups discovery via PowerShell [C1108a]",1,true,https://127.0.0.1/console/rule/382/details
"ESET","Discovery","2021-09-14T16:30:42Z",true,0,"Permission groups discovery via PowerShell [C1108b]",1,true,https://127.0.0.1/console/rule/383/details
"ESET","Discovery","2021-09-14T16:30:42Z",true,0,"Permission groups discovery via PowerShell [C1108c]",1,true,https://127.0.0.1/console/rule/384/details
"ESET","Discovery","2021-09-14T16:30:43Z",true,0,"Permission Groups Discovery [F1102]",1,true,https://127.0.0.1/console/rule/726/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"PHP backdoor activity - child process [F0404]",2,true,https://127.0.0.1/console/rule/616/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Possible command/argument confusion exploit [A0434]",1,true,https://127.0.0.1/console/rule/145/details
"ESET","Discovery","2021-09-14T16:30:44Z",true,0,"Possible credential theft by hash dumping [M1101]",3,true,https://127.0.0.1/console/rule/762/details
"ESET","Office","2021-09-14T16:30:44Z",false,0,"Possible Microsoft Office macro usage [D0810]",1,true,https://127.0.0.1/console/rule/826/details
"ESET","Experimental","2021-09-14T16:30:43Z",true,0,"Possible obfuscated command line [D1205]",2,true,https://127.0.0.1/console/rule/474/details
"ESET","Persistence","2021-09-14T16:30:41Z",true,0,"Possible UAC bypass - .NET profiler registry [A0109b]",3,true,https://127.0.0.1/console/rule/18/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Possible UAC bypass - changepk.exe spawned process [A0439l]",2,true,https://127.0.0.1/console/rule/162/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Possible UAC bypass - clipup.exe spawned process [A0439a]",3,true,https://127.0.0.1/console/rule/152/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Possible UAC bypass - computerdefaults.exe spawned process [A0439m]",2,true,https://127.0.0.1/console/rule/163/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Possible UAC bypass - consent.exe spawned process [A0439e]",2,true,https://127.0.0.1/console/rule/156/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Possible UAC bypass - control.exe spawned process [A0439j]",2,true,https://127.0.0.1/console/rule/160/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Possible UAC bypass - dccw.exe spawned process [A0439h]",2,true,https://127.0.0.1/console/rule/158/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Possible UAC bypass - dismhost.exe spawned process [A0439b]",3,true,https://127.0.0.1/console/rule/153/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Possible UAC bypass - DLL Loaded [A0440]",3,true,https://127.0.0.1/console/rule/164/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Possible UAC bypass - DLL Loaded [D0435]",3,true,https://127.0.0.1/console/rule/438/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:44Z",false,0,"Possible UAC bypass - dllhost.exe spawned process [A0439f]",1,true,https://127.0.0.1/console/rule/800/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Possible UAC bypass - mmc.exe spawned process [A0439g]",2,true,https://127.0.0.1/console/rule/157/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Possible UAC bypass - msconfig.exe spawned process [A0439k]",2,true,https://127.0.0.1/console/rule/161/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Possible UAC bypass - osk.exe spawned process [A0439i]",2,true,https://127.0.0.1/console/rule/159/details
"ESET","Registry - altering security features","2021-09-14T16:30:42Z",true,0,"Possible UAC bypass - registry shell associations [A0225]",3,true,https://127.0.0.1/console/rule/89/details
"ESET","Registry - altering security features","2021-09-14T16:30:42Z",true,0,"Possible UAC bypass - windir path changed [A0226]",3,true,https://127.0.0.1/console/rule/90/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Possible UAC bypass - winsat.exe spawned process [A0439c]",3,true,https://127.0.0.1/console/rule/154/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Possible UAC bypass - wsreset spawned process [A0439d]",3,true,https://127.0.0.1/console/rule/155/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Possible UAC bypass [D0436]",3,true,https://127.0.0.1/console/rule/439/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Possible Windows Vault enumeration using vaultcmd [D0441]",2,true,https://127.0.0.1/console/rule/444/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Potential Cobalt Strike DNS request [F0501]",2,true,https://127.0.0.1/console/rule/702/details
